User_ID,Signup_Date,Acquisition_Channel,Device,City,City_Tier,Age_Group,KYC_Status,First_Investment,Investment_Amount,Referral_Status,Session_Count,Last_Active_Date,Retention_Days,Revenue,Churn_Status
JAR106666,2026-02-22,Paid Social (Meta/Insta),iOS,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,16,2026-06-19,117,0.0,Active
JAR106667,2026-01-12,Influencer,iOS,Hyderabad,Tier 1,18-24,Rejected,No,0.0,None,16,2026-02-20,39,0.0,Churned
JAR106668,2026-01-14,Google Ads,iOS,Hyderabad,Tier 1,35-44,Verified,Yes,534.66,None,53,2026-06-18,155,12.74,Active
JAR106669,2026-01-15,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,Verified,Yes,1013.13,None,17,2026-03-25,69,12.72,Churned
JAR106670,2025-10-05,Referral,iOS,Bengaluru,Tier 1,25-34,Verified,Yes,1174.29,Was Referred,47,2026-06-30,268,110.77,Active
JAR106671,2026-02-20,Influencer,Android,Bhopal,Tier 2/3,18-24,Verified,No,0.0,None,16,2026-04-09,48,0.0,Churned
JAR106672,2026-06-09,Referral,iOS,Delhi NCR,Tier 1,25-34,Verified,Yes,2166.32,Was Referred,5,2026-06-09,0,5.85,Active
JAR106673,2026-06-09,Organic,Android,Patna,Tier 2/3,25-34,Not Started,No,0.0,None,5,2026-06-20,11,0.0,Active
JAR106674,2026-03-11,Paid Social (Meta/Insta),iOS,Nagpur,Tier 2/3,25-34,Verified,No,0.0,None,5,2026-06-06,87,0.0,Active
JAR106675,2026-01-01,Organic,Android,Ahmedabad,Tier 2/3,25-34,Verified,Yes,702.48,Referred Others,24,2026-03-29,87,22.5,Churned
JAR106676,2025-12-16,Referral,Android,Hyderabad,Tier 1,18-24,Verified,Yes,3742.71,Was Referred,42,2026-06-06,172,144.78,Active
JAR106677,2026-01-22,Referral,iOS,Surat,Tier 2/3,35-44,Rejected,No,0.0,Was Referred,26,2026-06-08,137,0.0,Active
JAR106678,2025-08-09,Google Ads,Android,Bengaluru,Tier 1,45+,Rejected,No,0.0,None,36,2026-04-18,252,22.78,Churned
JAR106679,2025-12-25,Referral,Android,Bhopal,Tier 2/3,18-24,In Progress,No,0.0,Was Referred,32,2026-06-26,183,4.92,Active
JAR106680,2026-06-05,Influencer,Android,Pune,Tier 1,35-44,In Progress,No,0.0,None,3,2026-06-21,16,0.0,Active
JAR106681,2025-11-07,Influencer,iOS,Delhi NCR,Tier 1,25-34,Verified,Yes,1517.02,Referred Others,43,2026-01-02,56,23.22,Churned
JAR106682,2026-04-15,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,25-34,Verified,Yes,1484.82,Referred Others,7,2026-06-25,71,24.42,Active
JAR106683,2026-05-05,Organic,Android,Nagpur,Tier 2/3,25-34,Verified,Yes,630.01,Referred Others,7,2026-06-02,28,3.18,Active
JAR106684,2026-01-20,Influencer,iOS,Indore,Tier 2/3,35-44,Verified,No,0.0,None,18,2026-02-18,29,0.0,Churned
JAR106685,2026-01-24,Organic,Android,Lucknow,Tier 2/3,18-24,Verified,Yes,3648.39,None,9,2026-06-20,147,132.54,Active
JAR106686,2025-12-26,Organic,Android,Bhopal,Tier 2/3,18-24,Verified,Yes,1958.55,None,8,2026-01-30,35,16.82,Churned
JAR106687,2026-04-26,Organic,Android,Nagpur,Tier 2/3,18-24,Verified,No,0.0,None,4,2026-05-17,21,0.0,Churned
JAR106688,2025-07-21,Referral,Android,Delhi NCR,Tier 1,45+,In Progress,No,0.0,Was Referred,15,2026-01-01,164,0.0,Churned
JAR106689,2025-12-16,Google Ads,Android,Indore,Tier 2/3,18-24,Verified,No,0.0,None,20,2026-01-14,29,0.0,Churned
JAR106690,2026-01-09,Influencer,Android,Surat,Tier 2/3,25-34,In Progress,No,0.0,None,8,2026-06-04,146,0.0,Active
JAR106691,2026-02-10,Referral,Android,Ahmedabad,Tier 2/3,25-34,Rejected,No,0.0,Was Referred,16,2026-04-02,51,0.0,Churned
JAR106692,2025-10-09,App Store Search,Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,49,2026-06-08,242,16.02,Active
JAR106693,2025-11-07,Referral,Android,Nagpur,Tier 2/3,25-34,Not Started,No,0.0,Was Referred,23,2026-06-24,229,0.0,Active
JAR106694,2026-05-27,Influencer,iOS,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,2,2026-05-28,1,0.0,Churned
JAR106695,2026-03-17,Google Ads,Android,Ahmedabad,Tier 2/3,18-24,Not Started,No,0.0,None,8,2026-04-08,22,0.0,Churned
JAR106696,2025-09-11,Google Ads,Android,Bengaluru,Tier 1,18-24,In Progress,No,0.0,None,45,2026-06-01,263,12.28,Active
JAR106697,2026-03-19,Organic,Android,Pune,Tier 1,18-24,Verified,Yes,456.05,Referred Others,24,2026-06-17,90,14.08,Active
JAR106698,2026-02-12,Influencer,iOS,Kolkata,Tier 2/3,25-34,In Progress,No,0.0,None,12,2026-06-29,137,0.0,Active
JAR106699,2025-09-07,Referral,Android,Hyderabad,Tier 1,18-24,Verified,Yes,1806.74,Was Referred,46,2026-06-15,281,133.65,Active
JAR106700,2026-01-09,Referral,Android,Chennai,Tier 1,18-24,Rejected,No,0.0,Was Referred,17,2026-06-16,158,0.0,Active
JAR106701,2026-06-07,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,18-24,Verified,Yes,1827.27,Referred Others,1,2026-06-23,16,5.26,Active
JAR106702,2025-09-17,Google Ads,iOS,Hyderabad,Tier 1,25-34,In Progress,No,0.0,None,45,2026-06-24,280,22.38,Active
JAR106703,2025-12-22,Organic,iOS,Lucknow,Tier 2/3,18-24,Verified,Yes,3656.31,None,12,2026-01-04,13,19.9,Churned
JAR106704,2025-11-08,Organic,iOS,Guwahati,Tier 2/3,18-24,Verified,Yes,1566.1,Referred Others,23,2026-06-20,224,52.43,Active
JAR106705,2025-08-18,Organic,Android,Chennai,Tier 1,35-44,Verified,Yes,2367.47,Referred Others,62,2026-06-04,290,124.48,Active
JAR106706,2025-10-22,Organic,Android,Jaipur,Tier 2/3,18-24,Verified,Yes,1121.86,None,31,2026-02-09,110,22.7,Churned
JAR106707,2025-07-02,Organic,iOS,Guwahati,Tier 2/3,18-24,Verified,No,0.0,Referred Others,25,2026-06-25,358,0.0,Active
JAR106708,2026-06-14,App Store Search,Android,Surat,Tier 2/3,25-34,Verified,Yes,561.71,None,3,2026-06-14,0,2.78,Active
JAR106709,2026-04-21,Referral,Android,Bengaluru,Tier 1,25-34,Rejected,No,0.0,Was Referred,14,2026-04-27,6,0.0,Churned
JAR106710,2026-04-12,Organic,Android,Bhopal,Tier 2/3,45+,Not Started,No,0.0,None,10,2026-06-19,68,0.0,Active
JAR106711,2025-07-23,Influencer,Android,Patna,Tier 2/3,45+,Verified,No,0.0,None,20,2026-02-01,193,0.0,Churned
JAR106712,2026-03-25,Google Ads,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,994.98,Referred Others,33,2026-06-15,82,17.76,Active
JAR106713,2025-08-04,Google Ads,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,Referred Others,38,2026-06-24,324,16.55,Active
JAR106714,2025-12-01,Influencer,Android,Bhopal,Tier 2/3,25-34,In Progress,No,0.0,None,33,2026-06-29,210,19.35,Active
JAR106715,2025-10-16,Organic,Android,Lucknow,Tier 2/3,18-24,Verified,No,0.0,Referred Others,11,2025-11-12,27,0.0,Churned
JAR106716,2025-11-19,Google Ads,Android,Delhi NCR,Tier 1,35-44,Verified,No,0.0,None,49,2026-06-02,195,15.17,Active
JAR106717,2026-01-02,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,25-34,Rejected,No,0.0,None,24,2026-06-08,157,0.0,Active
JAR106718,2026-03-16,Influencer,iOS,Kolkata,Tier 2/3,25-34,In Progress,No,0.0,None,14,2026-06-01,77,0.0,Active
JAR106719,2025-08-15,App Store Search,Android,Delhi NCR,Tier 1,25-34,Verified,No,0.0,None,79,2026-02-19,188,7.92,Churned
JAR106720,2025-11-09,Google Ads,Android,Ahmedabad,Tier 2/3,25-34,In Progress,No,0.0,None,25,2026-06-14,217,0.0,Active
JAR106721,2026-06-18,Google Ads,Android,Chennai,Tier 1,25-34,Verified,Yes,3870.92,Referred Others,2,2026-06-18,0,10.02,Active
JAR106722,2026-05-24,Organic,Android,Chennai,Tier 1,18-24,Verified,Yes,3979.4,None,7,2026-06-17,24,28.83,Active
JAR106723,2025-07-14,Paid Social (Meta/Insta),Android,Chennai,Tier 1,25-34,Verified,No,0.0,None,36,2026-02-04,205,9.31,Churned
JAR106724,2026-06-04,App Store Search,Android,Bengaluru,Tier 1,45+,Rejected,No,0.0,None,4,2026-06-07,3,0.0,Active
JAR106725,2025-07-18,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,Not Started,No,0.0,None,10,2026-06-04,321,0.0,Active
JAR106726,2026-02-01,Organic,Android,Pune,Tier 1,45+,Rejected,No,0.0,None,10,2026-03-29,56,0.0,Churned
JAR106727,2025-08-20,Influencer,Android,Mumbai,Tier 1,35-44,Verified,No,0.0,None,22,2026-01-09,142,0.0,Churned
JAR106728,2026-05-27,Organic,Android,Surat,Tier 2/3,35-44,Not Started,No,0.0,None,3,2026-06-14,18,0.0,Active
JAR106729,2026-04-27,Influencer,Android,Coimbatore,Tier 2/3,35-44,Verified,No,0.0,None,12,2026-05-30,33,0.0,Churned
JAR106730,2025-12-01,Google Ads,Android,Indore,Tier 2/3,45+,Not Started,No,0.0,None,21,2026-06-03,184,0.0,Active
JAR106731,2026-01-09,Paid Social (Meta/Insta),iOS,Pune,Tier 1,18-24,In Progress,No,0.0,None,18,2026-04-21,102,0.0,Churned
JAR106732,2025-07-02,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,25-34,Not Started,No,0.0,None,42,2026-06-28,361,11.86,Active
JAR106733,2026-03-11,Referral,Android,Bengaluru,Tier 1,25-34,Verified,No,0.0,Was Referred,21,2026-03-12,1,0.0,Churned
JAR106734,2026-04-25,Google Ads,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,6,2026-06-30,66,0.0,Active
JAR106735,2025-10-24,Paid Social (Meta/Insta),iOS,Bengaluru,Tier 1,45+,Verified,No,0.0,None,29,2026-02-11,110,23.32,Churned
JAR106736,2025-12-19,Paid Social (Meta/Insta),Android,Nagpur,Tier 2/3,25-34,Verified,Yes,555.14,None,17,2026-01-12,24,4.5,Churned
JAR106737,2025-12-13,Influencer,Android,Ahmedabad,Tier 2/3,25-34,Not Started,No,0.0,None,22,2026-06-05,174,0.0,Active
JAR106738,2025-09-20,Referral,Android,Mumbai,Tier 1,45+,In Progress,No,0.0,Was Referred,83,2026-05-14,236,2.81,Churned
JAR106739,2025-07-08,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,18-24,Verified,No,0.0,None,54,2025-11-11,126,6.68,Churned
JAR106740,2025-08-08,Influencer,Android,Chennai,Tier 1,18-24,Verified,Yes,361.1,None,16,2026-05-06,271,28.74,Churned
JAR106741,2026-01-12,App Store Search,Android,Pune,Tier 1,18-24,Verified,No,0.0,Referred Others,10,2026-06-16,155,0.0,Active
JAR106742,2026-04-16,Organic,Android,Bhopal,Tier 2/3,18-24,Verified,Yes,839.01,Referred Others,14,2026-06-26,71,10.04,Active
JAR106743,2025-12-25,Organic,Android,Lucknow,Tier 2/3,18-24,Verified,No,0.0,None,40,2026-06-26,183,16.48,Active
JAR106744,2025-10-10,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,25-34,Verified,No,0.0,None,22,2025-10-25,15,0.0,Churned
JAR106745,2026-01-10,Influencer,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,6,2026-06-21,162,0.0,Active
JAR106746,2026-03-16,Referral,Android,Bengaluru,Tier 1,45+,Verified,Yes,429.78,Was Referred,5,2026-05-20,65,3.82,Churned
JAR106747,2025-09-26,App Store Search,Android,Jaipur,Tier 2/3,35-44,Verified,No,0.0,Referred Others,41,2026-06-15,262,5.84,Active
JAR106748,2025-09-14,Organic,Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,24,2026-06-25,284,0.0,Active
JAR106749,2025-12-21,Organic,Android,Pune,Tier 1,35-44,Verified,Yes,24815.02,Referred Others,40,2026-06-29,190,1578.13,Active
JAR106750,2026-02-08,Organic,Android,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,None,13,2026-06-25,137,0.0,Active
JAR106751,2026-06-09,Google Ads,iOS,Hyderabad,Tier 1,18-24,In Progress,No,0.0,None,4,2026-06-09,0,0.0,Active
JAR106752,2026-02-13,Organic,Android,Bengaluru,Tier 1,35-44,Not Started,No,0.0,None,26,2026-06-18,125,0.0,Active
JAR106753,2025-10-07,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,35-44,Not Started,No,0.0,Referred Others,24,2026-05-30,235,0.0,Churned
JAR106754,2026-02-05,Paid Social (Meta/Insta),Android,Patna,Tier 2/3,45+,Not Started,No,0.0,None,17,2026-06-22,137,0.0,Active
JAR106755,2025-11-26,Influencer,Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,25,2026-06-12,198,0.0,Active
JAR106756,2025-10-25,Organic,iOS,Coimbatore,Tier 2/3,25-34,Verified,Yes,2426.63,Referred Others,30,2026-06-20,238,124.67,Active
JAR106757,2025-12-05,Influencer,Android,Indore,Tier 2/3,25-34,Verified,Yes,3339.99,Referred Others,8,2026-03-22,107,76.61,Churned
JAR106758,2025-12-12,Referral,Android,Ahmedabad,Tier 2/3,25-34,Rejected,No,0.0,Was Referred,43,2026-06-01,171,4.14,Active
JAR106759,2026-05-16,App Store Search,Android,Kolkata,Tier 2/3,25-34,Verified,Yes,3557.72,None,4,2026-06-04,19,24.83,Active
JAR106760,2025-07-15,Google Ads,Android,Jaipur,Tier 2/3,18-24,Not Started,No,0.0,None,49,2026-06-06,326,20.44,Active
JAR106761,2026-04-20,Referral,Android,Chennai,Tier 1,18-24,Verified,No,0.0,Was Referred,11,2026-06-25,66,0.0,Active
JAR106762,2026-04-10,App Store Search,Android,Coimbatore,Tier 2/3,35-44,Not Started,No,0.0,None,5,2026-06-26,77,0.0,Active
JAR106763,2025-12-02,Organic,Android,Chennai,Tier 1,18-24,In Progress,No,0.0,None,45,2026-01-01,30,17.01,Churned
JAR106764,2025-12-03,Google Ads,iOS,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,None,31,2026-06-23,202,22.51,Active
JAR106765,2025-11-11,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,45+,Verified,No,0.0,None,15,2026-06-23,224,0.0,Active
JAR106766,2026-03-10,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,35-44,Verified,No,0.0,None,12,2026-03-14,4,0.0,Churned
JAR106767,2026-01-09,Organic,Android,Bhopal,Tier 2/3,45+,Rejected,No,0.0,None,9,2026-06-28,170,0.0,Active
JAR106768,2025-07-21,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,13,2025-11-28,130,0.0,Churned
JAR106769,2026-05-09,Organic,Android,Bhopal,Tier 2/3,25-34,Rejected,No,0.0,None,20,2026-06-15,37,0.0,Active
JAR106770,2025-11-05,Influencer,Android,Kolkata,Tier 2/3,35-44,In Progress,No,0.0,None,14,2026-06-26,233,0.0,Active
JAR106771,2026-02-01,Referral,iOS,Bhopal,Tier 2/3,25-34,Verified,Yes,860.02,Was Referred,33,2026-06-05,124,22.55,Active
JAR106772,2025-09-01,Influencer,iOS,Indore,Tier 2/3,18-24,Not Started,No,0.0,None,49,2026-01-02,123,11.76,Churned
JAR106773,2026-02-22,Influencer,Android,Patna,Tier 2/3,18-24,Rejected,No,0.0,None,22,2026-02-25,3,0.0,Churned
JAR106774,2025-11-14,Influencer,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,None,38,2026-06-25,223,3.05,Active
JAR106775,2026-02-22,Influencer,iOS,Coimbatore,Tier 2/3,25-34,Not Started,No,0.0,None,12,2026-04-17,54,0.0,Churned
JAR106776,2025-11-06,Organic,iOS,Pune,Tier 1,25-34,Verified,Yes,324.19,Referred Others,46,2026-06-11,217,10.87,Active
JAR106777,2026-01-11,Organic,Android,Bengaluru,Tier 1,35-44,Not Started,No,0.0,None,14,2026-03-21,69,0.0,Churned
JAR106778,2026-06-07,Referral,iOS,Jaipur,Tier 2/3,18-24,Verified,Yes,3746.62,Was Referred,2,2026-06-08,1,15.03,Churned
JAR106779,2026-02-12,App Store Search,iOS,Lucknow,Tier 2/3,25-34,In Progress,No,0.0,None,27,2026-04-16,63,0.0,Churned
JAR106780,2025-09-16,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,35-44,Verified,No,0.0,None,28,2026-06-09,266,0.0,Active
JAR106781,2026-03-02,Influencer,Android,Indore,Tier 2/3,25-34,Not Started,No,0.0,None,19,2026-06-29,119,0.0,Active
JAR106782,2026-03-11,Google Ads,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,7,2026-03-26,15,0.0,Churned
JAR106783,2026-03-03,App Store Search,Android,Pune,Tier 1,25-34,In Progress,No,0.0,None,22,2026-06-28,117,0.0,Active
JAR106784,2025-10-05,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Verified,No,0.0,Referred Others,14,2026-04-21,198,0.0,Churned
JAR106785,2026-02-11,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Not Started,No,0.0,None,13,2026-05-08,86,0.0,Churned
JAR106786,2026-01-13,Google Ads,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,24,2026-05-23,130,0.0,Churned
JAR106787,2026-03-20,Google Ads,Android,Pune,Tier 1,25-34,Verified,No,0.0,None,16,2026-06-05,77,0.0,Active
JAR106788,2026-02-04,Influencer,iOS,Delhi NCR,Tier 1,45+,Verified,Yes,956.26,None,16,2026-06-26,142,49.17,Active
JAR106789,2025-07-04,Influencer,Android,Indore,Tier 2/3,45+,In Progress,No,0.0,None,25,2025-10-07,95,0.0,Churned
JAR106790,2025-08-09,Influencer,Android,Pune,Tier 1,45+,Verified,No,0.0,None,31,2025-10-01,53,5.0,Churned
JAR106791,2026-02-06,Referral,iOS,Bengaluru,Tier 1,25-34,Verified,Yes,4208.28,Was Referred,29,2026-06-16,130,119.36,Active
JAR106792,2025-12-09,Google Ads,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,4,2026-02-12,65,0.0,Churned
JAR106793,2026-06-09,Influencer,iOS,Jaipur,Tier 2/3,35-44,Verified,Yes,267.89,None,2,2026-06-10,1,0.76,Churned
JAR106794,2025-08-19,Referral,Android,Nagpur,Tier 2/3,25-34,In Progress,No,0.0,Was Referred,23,2026-05-24,278,0.0,Churned
JAR106795,2025-10-21,Referral,Android,Patna,Tier 2/3,35-44,Verified,No,0.0,Was Referred,17,2026-06-03,225,0.0,Active
JAR106796,2025-07-05,Google Ads,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,Referred Others,58,2026-06-06,336,17.44,Active
JAR106797,2025-10-14,Influencer,Android,Bengaluru,Tier 1,18-24,Not Started,No,0.0,Referred Others,24,2026-06-03,232,0.0,Active
JAR106798,2026-04-09,Referral,Android,Bengaluru,Tier 1,18-24,Verified,Yes,868.56,Was Referred,8,2026-06-03,55,17.58,Active
JAR106799,2026-01-14,Organic,Android,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,None,33,2026-02-26,43,17.45,Churned
JAR106800,2025-11-15,Influencer,Android,Chennai,Tier 1,45+,In Progress,No,0.0,None,10,2026-06-16,213,0.0,Active
JAR106801,2025-12-02,Organic,Android,Bengaluru,Tier 1,25-34,Verified,No,0.0,None,58,2026-06-14,194,6.87,Active
JAR106802,2025-11-26,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Not Started,No,0.0,None,45,2026-02-26,92,4.39,Churned
JAR106803,2026-01-05,Influencer,iOS,Guwahati,Tier 2/3,35-44,Verified,Yes,1241.62,None,14,2026-04-23,108,46.32,Churned
JAR106804,2025-08-20,Paid Social (Meta/Insta),Android,Nagpur,Tier 2/3,18-24,Not Started,No,0.0,None,32,2026-02-12,176,19.1,Churned
JAR106805,2025-08-07,App Store Search,Android,Mumbai,Tier 1,18-24,Not Started,No,0.0,Referred Others,53,2026-06-14,311,16.08,Active
JAR106806,2026-05-02,Organic,iOS,Mumbai,Tier 1,35-44,Verified,Yes,1984.31,None,12,2026-05-20,18,10.48,Churned
JAR106807,2026-06-18,Referral,Android,Bhopal,Tier 2/3,45+,Not Started,No,0.0,Was Referred,2,2026-06-19,1,0.0,Churned
JAR106808,2025-12-14,Organic,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,None,48,2026-03-11,87,14.8,Churned
JAR106809,2026-01-08,Organic,Android,Nagpur,Tier 2/3,18-24,Verified,Yes,988.31,None,23,2026-03-23,74,17.35,Churned
JAR106810,2025-12-11,Organic,Android,Chennai,Tier 1,18-24,Rejected,No,0.0,None,4,2026-06-16,187,0.0,Active
JAR106811,2025-08-22,Influencer,iOS,Ahmedabad,Tier 2/3,35-44,Verified,Yes,1729.72,None,33,2026-06-18,300,179.27,Active
JAR106812,2025-08-15,Referral,iOS,Delhi NCR,Tier 1,18-24,Rejected,No,0.0,Was Referred,54,2026-06-06,295,14.04,Active
JAR106813,2026-01-22,App Store Search,Android,Patna,Tier 2/3,35-44,Verified,Yes,1063.58,None,4,2026-06-01,130,21.11,Active
JAR106814,2026-06-17,Organic,Android,Coimbatore,Tier 2/3,25-34,Verified,Yes,8768.58,Referred Others,1,2026-06-25,8,38.07,Active
JAR106815,2025-08-24,Influencer,iOS,Hyderabad,Tier 1,25-34,In Progress,No,0.0,None,50,2026-06-03,283,12.13,Active
JAR106816,2025-12-25,App Store Search,iOS,Kolkata,Tier 2/3,18-24,Rejected,No,0.0,None,5,2026-06-22,179,0.0,Active
JAR106817,2025-09-18,Organic,Android,Hyderabad,Tier 1,18-24,Verified,Yes,2556.91,Referred Others,57,2026-06-11,266,125.82,Active
JAR106818,2026-03-14,Paid Social (Meta/Insta),Android,Pune,Tier 1,18-24,Verified,Yes,8093.75,Referred Others,6,2026-06-03,81,164.24,Active
JAR106819,2026-04-18,Influencer,Android,Coimbatore,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,3,2026-05-25,37,0.0,Churned
JAR106820,2025-07-16,Influencer,Android,Pune,Tier 1,25-34,Not Started,No,0.0,None,47,2026-06-10,329,13.5,Active
JAR106821,2026-06-07,Paid Social (Meta/Insta),iOS,Coimbatore,Tier 2/3,35-44,In Progress,No,0.0,None,2,2026-06-27,20,0.0,Active
JAR106822,2025-10-10,Referral,Android,Nagpur,Tier 2/3,25-34,Verified,Yes,2215.25,Was Referred,67,2026-03-26,167,144.97,Churned
JAR106823,2026-03-03,Influencer,Android,Pune,Tier 1,25-34,Verified,Yes,2652.1,None,25,2026-06-26,115,102.56,Active
JAR106824,2025-12-12,Influencer,Android,Patna,Tier 2/3,35-44,Verified,No,0.0,None,12,2026-05-04,143,0.0,Churned
JAR106825,2025-11-14,Organic,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,600.1,None,34,2026-04-22,159,20.22,Churned
JAR106826,2026-06-19,App Store Search,Android,Bengaluru,Tier 1,45+,Verified,Yes,2521.77,Referred Others,1,2026-06-27,8,11.54,Active
JAR106827,2025-12-03,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,35-44,Rejected,No,0.0,None,23,2026-04-10,128,0.0,Churned
JAR106828,2025-11-16,Paid Social (Meta/Insta),iOS,Lucknow,Tier 2/3,25-34,Verified,Yes,1257.36,None,18,2026-05-09,174,54.25,Churned
JAR106829,2025-10-03,Google Ads,Android,Bengaluru,Tier 1,35-44,Rejected,No,0.0,None,30,2026-06-15,255,14.59,Active
JAR106830,2026-02-19,Influencer,Android,Bhopal,Tier 2/3,35-44,Not Started,No,0.0,None,8,2026-06-29,130,0.0,Active
JAR106831,2026-02-01,Organic,Android,Patna,Tier 2/3,18-24,In Progress,No,0.0,None,14,2026-06-04,123,0.0,Active
JAR106832,2026-04-26,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Verified,No,0.0,None,2,2026-06-12,47,0.0,Active
JAR106833,2026-04-02,Google Ads,Android,Ahmedabad,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,6,2026-06-17,76,0.0,Active
JAR106834,2026-04-22,Influencer,Android,Lucknow,Tier 2/3,25-34,Not Started,No,0.0,None,2,2026-05-30,38,0.0,Churned
JAR106835,2025-12-12,App Store Search,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,10066.73,None,33,2026-04-22,131,489.91,Churned
JAR106836,2025-09-17,Organic,Android,Chennai,Tier 1,18-24,Not Started,No,0.0,None,51,2026-06-10,266,2.22,Active
JAR106837,2025-12-18,Referral,Android,Hyderabad,Tier 1,18-24,Verified,Yes,1188.59,Was Referred,41,2026-01-13,26,7.56,Churned
JAR106838,2025-08-25,Paid Social (Meta/Insta),iOS,Bhopal,Tier 2/3,18-24,In Progress,No,0.0,None,33,2026-02-03,162,6.1,Churned
JAR106839,2026-04-15,Influencer,Android,Bengaluru,Tier 1,45+,In Progress,No,0.0,None,5,2026-06-25,71,0.0,Active
JAR106840,2026-01-23,Referral,Android,Hyderabad,Tier 1,18-24,Verified,Yes,5686.36,Was Referred,19,2026-06-13,141,233.41,Active
JAR106841,2026-03-04,Google Ads,Android,Jaipur,Tier 2/3,45+,Verified,No,0.0,None,4,2026-06-10,98,0.0,Active
JAR106842,2026-01-05,Organic,Android,Patna,Tier 2/3,25-34,Verified,No,0.0,None,31,2026-06-18,164,3.29,Active
JAR106843,2025-09-23,Organic,Android,Bengaluru,Tier 1,18-24,Rejected,No,0.0,None,44,2025-11-28,66,22.27,Churned
JAR106844,2025-11-05,App Store Search,Android,Jaipur,Tier 2/3,18-24,In Progress,No,0.0,None,19,2026-06-06,213,0.0,Active
JAR106845,2025-09-23,Referral,Android,Chennai,Tier 1,18-24,Verified,No,0.0,Was Referred,13,2026-01-01,100,0.0,Churned
JAR106846,2025-07-14,App Store Search,Android,Jaipur,Tier 2/3,18-24,In Progress,No,0.0,None,58,2026-05-17,307,19.09,Churned
JAR106847,2026-04-25,Referral,iOS,Hyderabad,Tier 1,45+,Verified,Yes,134.83,Was Referred,8,2026-06-15,51,1.75,Active
JAR106848,2026-05-18,Organic,Android,Lucknow,Tier 2/3,25-34,Verified,No,0.0,None,2,2026-05-28,10,0.0,Churned
JAR106849,2026-01-12,Google Ads,Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,17,2026-06-28,167,0.0,Active
JAR106850,2025-08-07,Google Ads,Android,Surat,Tier 2/3,25-34,Verified,Yes,1391.41,None,18,2026-06-24,321,159.23,Active
JAR106851,2025-08-12,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,35-44,Rejected,No,0.0,None,9,2026-05-02,263,0.0,Churned
JAR106852,2025-10-16,Organic,Android,Nagpur,Tier 2/3,25-34,Verified,No,0.0,None,27,2025-11-20,35,0.0,Churned
